timestamps,TP9,AF7,AF8,TP10,Right AUX
1786664748.3256867,8.536812489828986,-6.960140933343633,-1.5799653832338953,5.86065983351342,8.651459898814345
1786664748.329593,1.8470930847068157,-5.809891744377435,-4.631994285696206,0.08608207568988657,9.455702175375052
1786664748.3334992,-4.715788483477686,-11.851197275489241,-0.14104472108580024,-0.4313378029240025,8.78203756771625
1786664748.3374054,-5.381694419852687,-17.001177279931632,-2.458865014941017,0.7635844867257013,5.517734567026274
1786664748.3413117,5.9396613644956835,-23.420230150073298,-1.1940600908772,-4.420774068832946,13.340636612828561
1786664748.345218,-4.520316709161971,-27.508993075547718,4.895176874943402,3.353759702617147,7.472654918032566
1786664748.3491242,1.2965652329582484,-24.374178492238713,3.267480161564413,-0.4058613494775276,5.721955164962166
1786664748.3530304,1.400845741290122,-21.668843467068374,-5.089276835016038,-6.752621710623696,8.690556365270236
1786664748.3569367,1.3914019432146159,-15.688475817315824,-5.66822394726519,-8.97942942283164,2.2884114998689027
1786664748.360843,-5.121200802812442,-20.285061222995953,-1.2364838657379829,-8.35538982679578,11.221068699919813
1786664748.3647492,-2.6979125309855965,-18.79403429860194,-7.856137540920786,-4.1399637226311805,5.036093018582886
1786664748.3686554,-1.4350086888329194,-23.945263468829523,0.7651947775957062,-1.6163146983151098,7.070948775643748
1786664748.3725617,8.837225776025171,-26.288576350310812,-3.5907578057577343,11.720406844252265,6.481582251640959
1786664748.376468,13.317376311176146,-24.263160825092147,-7.190989308879817,16.18054426252548,7.860362827510904
1786664748.3803742,10.063549644102487,-19.814652449791975,-4.913530396070152,18.039895373486306,4.582644282178114
1786664748.3842804,17.481191488561013,-8.509175826578145,-1.34444354255935,23.35441824749843,5.021606752126627
1786664748.3881867,10.26954989547142,-14.519728173916327,-11.972010149783868,22.460063609827717,4.157269272167331
1786664748.392093,6.098857323498166,-8.565595439669453,-1.159424036331585,23.029736168678042,5.205914135894129
1786664748.3959992,5.212848405034594,-10.928160826703754,0.9765096479042423,27.582233844877624,8.978241447726127
1786664748.3999054,3.350443897330612,-3.3622716548830134,-3.916698816267493,24.667344973477643,7.912367273477429
1786664748.4038117,-6.040495678104014,-2.709840202506233,-2.953560731218906,29.24069717976897,8.4718877095012
1786664748.407718,-3.0423457077701186,-3.16578151318704,-1.2064399603020863,26.162651446790026,6.323547703296887
